FOXG_10941	0.0717	0.6017	0.119162373276
FOXG_10943	0.1004	0.6408	0.156679151061
FOXG_10944	0.021	0.536	0.0391791044776
FOXG_10946	0.3514	0.5801	0.605757627995
FOXG_10947	0.3005	0.974	0.308521560575
FOXG_20410	0.1452	0.7729	0.187863889248
FOXG_10951	0.0766	0.4231	0.181044670291
FOXG_10952	0.042	0.5807	0.072326502497
FOXG_10953	0.0295	0.5823	0.0506611712176
FOXG_20412	0.438	0.9749	0.449276848908
FOXG_20413	0.0297	0.2116	0.140359168242
FOXG_10955	0.0943	0.6502	0.145032297755
FOXG_10956	0.0615	0.4035	0.152416356877
FOXG_10958	0.1056	0.6465	0.163341067285
FOXG_10959	0.1633	0.6197	0.263514603841
FOXG_10960	0.2149	0.8777	0.244844479891
FOXG_10961	0.1088	0.4842	0.224700536968
FOXG_20414	0.1485	0.8313	0.178635871527
FOXG_10964	0.0058	0.3686	0.0157352143245
FOXG_10965	0.0106	0.3756	0.0282215122471
FOXG_10966	0.0158	0.2456	0.064332247557
FOXG_10967	0.0209	0.229	0.0912663755459
FOXG_10968	0.0277	0.2285	0.121225382932
FOXG_20416	0.025	0.3942	0.0634195839675
FOXG_10972	0.2226	0.5427	0.410171365395
FOXG_10973	0.0191	0.3278	0.0582672361196
FOXG_10974	0.0223	0.4553	0.0489786953657
FOXG_10975	0.0157	0.3314	0.0473747736874
FOXG_10976	0.0106	0.4048	0.026185770751
FOXG_10977	0.1646	0.6725	0.244758364312
FOXG_20418	0.1514	0.4379	0.345741036766
FOXG_10983	0.004	0.3066	0.0130463144162
FOXG_10984	0.0443	0.3838	0.115424700365
FOXG_10985	0.0089	0.3032	0.0293535620053
FOXG_20420	0.0365	0.3065	0.119086460033
FOXG_10986	0.121	0.8173	0.148048452221
FOXG_10987	0.1505	0.433	0.347575057737
FOXG_10988	0.0246	0.3887	0.0632878826859
FOXG_10989	0.0108	0.4135	0.0261185006046
FOXG_10990	0.0288	0.3747	0.0768614891914
FOXG_10991	0.0077	0.3355	0.0229508196721
FOXG_10994	0.0852	0.3377	0.252294936334
FOXG_10995	0.0357	0.341	0.104692082111
FOXG_11000	0.0061	0.4123	0.0147950521465
FOXG_11001	0.0252	0.319	0.0789968652038
FOXG_11002	0.0262	0.3968	0.0660282258065
FOXG_11003	0.0301	0.317	0.094952681388
FOXG_11004	0.0194	0.2408	0.0805647840532
FOXG_11005	0.0126	0.2763	0.0456026058632
FOXG_20428	0.2729	0.4067	0.671010572904
FOXG_11007	0.2142	0.1748	1.22540045767
FOXG_11008	0.2472	0.5926	0.41714478569
FOXG_11009	0.1253	0.8907	0.140675872909
FOXG_11011	0.0727	0.4641	0.156647274294
FOXG_11012	0.0419	0.4409	0.095032887276
FOXG_11014	0.0376	0.3114	0.120745022479
FOXG_11015	0.0105	0.3332	0.031512605042
FOXG_11016	0.0197	0.345	0.0571014492754
FOXG_11017	0.0104	0.1949	0.0533606977937
FOXG_11018	0.0367	0.2557	0.143527571373
FOXG_11019	0.0257	0.2257	0.113867966327
FOXG_11020	0.0429	0.133	0.322556390977
FOXG_11021	0.0068	0.1774	0.0383314543405
FOXG_11022	0.0089	0.1272	0.0699685534591
FOXG_11023	0.0262	0.1681	0.155859607377
FOXG_11024	0.0066	0.343	0.0192419825073
FOXG_11025	0.0158	0.2986	0.052913596785
FOXG_11026	0.0126	0.2469	0.0510328068044
FOXG_11028	0.0133	0.2362	0.0563082133785
FOXG_11029	0.0181	0.1984	0.0912298387097
FOXG_11030	0.0111	0.4045	0.0274412855377
FOXG_11033	0.1042	0.3114	0.334617854849
FOXG_11034	0.0129	0.2721	0.0474090407938
FOXG_11035	0.0013	0.2713	0.00479174345743
FOXG_11036	0.0089	0.2076	0.0428709055877
FOXG_11037	0.0975	0.2442	0.399262899263
FOXG_11038	0.0108	0.1981	0.0545179202423
FOXG_11039	0.0755	0.1752	0.430936073059
FOXG_11040	0.0066	0.3004	0.0219707057257
FOXG_11041	0.0073	0.2299	0.0317529360592
FOXG_11042	0.0058	0.2165	0.0267898383372
FOXG_11043	0.0244	0.3569	0.0683664892127
FOXG_11044	0.0215	0.2838	0.0757575757576
FOXG_11045	0.0075	0.4486	0.0167186803388
FOXG_11046	0.0123	0.279	0.0440860215054
FOXG_11047	0.0337	0.2488	0.135450160772
FOXG_11048	0.0193	0.2486	0.0776347546259
FOXG_11049	0.0098	0.2674	0.0366492146597
FOXG_11050	0.0169	0.2207	0.0765745355686
FOXG_11051	0.0752	0.3153	0.238503013003
FOXG_11052	0.0316	0.3406	0.0927774515561
FOXG_11053	0.052	0.3496	0.148741418764
FOXG_11054	0.0396	0.2756	0.143686502177
FOXG_11055	0.0189	0.1152	0.1640625
FOXG_11056	0.0626	0.1834	0.3413304253
FOXG_11057	0.0127	0.1776	0.071509009009
FOXG_11058	0.0096	0.2315	0.0414686825054
FOXG_11059	0.0083	0.1652	0.0502421307506
FOXG_11060	0.0171	0.1837	0.0930865541644
FOXG_20438	0.2082	0.1163	1.7901977644
FOXG_11062	0.0133	0.2381	0.0558588828223
FOXG_11063	0.021	0.4298	0.0488599348534
FOXG_11064	0.0069	0.204	0.0338235294118
FOXG_11065	0.0148	0.1964	0.0753564154786
FOXG_11066	0.0051	0.1345	0.0379182156134
FOXG_11067	0.0145	0.1582	0.0916561314791
FOXG_20439	0.0538	0.3045	0.176683087028
FOXG_20440	0.2842	0.5673	0.500969504671
FOXG_11068	0.0397	0.2376	0.167087542088
FOXG_11069	0.0365	0.2269	0.160863816659
FOXG_11070	0.0756	0.3358	0.225134008338
FOXG_11071	0.0342	0.2502	0.136690647482
FOXG_11072	0.0191	0.3147	0.0606927232285
FOXG_11073	0.0142	0.134	0.105970149254
FOXG_11075	0.1398	0.3629	0.385230090934
FOXG_11076	0.0001	0.0922	0.00108459869848
FOXG_11077	0.2175	0.341	0.637829912023
FOXG_11078	0.0018	0.1894	0.00950369588173
FOXG_11079	0.0027	0.1667	0.0161967606479
FOXG_11080	0.0001	0.0526	0.00190114068441
FOXG_11081	0.0039	0.1803	0.0216306156406
FOXG_11082	0.0013	0.2235	0.00581655480984
FOXG_11083	0.0209	0.2518	0.0830023828435
FOXG_11084	0.1024	0.2974	0.344317417619
FOXG_11085	0.0011	0.2146	0.00512581547064
FOXG_11086	0.0193	0.3385	0.0570162481536
FOXG_11087	0.062	0.318	0.194968553459
FOXG_11088	0.0116	0.1622	0.0715166461159
FOXG_11089	0.0053	0.2597	0.0204081632653
FOXG_11091	0.0343	0.3506	0.0978322875071
FOXG_11092	0.106	0.3116	0.340179717587
FOXG_11095	0.1781	0.2505	0.710978043912
FOXG_11096	0.0088	0.1788	0.0492170022371
FOXG_11097	0.0077	0.214	0.0359813084112
FOXG_11098	0.0001	0.1458	0.000685871056241
FOXG_11099	0.4428	0.3474	1.27461139896
FOXG_11100	0.0108	0.1662	0.0649819494585
FOXG_11101	0.0153	0.2518	0.0607625099285
FOXG_11102	0.0356	0.3296	0.108009708738
FOXG_11103	0.0182	0.2628	0.0692541856925
FOXG_11105	0.0024	0.1787	0.0134303301623
FOXG_20457	0.307	0.3344	0.918062200957
FOXG_11106	0.0083	0.2365	0.0350951374207
FOXG_11107	0.079	0.4611	0.171329429625
FOXG_20459	0.1055	0.3495	0.301859799714
FOXG_11110	0.013	0.2048	0.0634765625
FOXG_11111	0.0051	0.196	0.0260204081633
FOXG_20461	0.234	0.5215	0.448705656759
FOXG_11112	0.0019	0.2063	0.00920988851188
FOXG_11113	0.0026	0.1142	0.0227670753065
FOXG_11114	0.0914	0.3261	0.280282122048
FOXG_20462	0.0989	0.3085	0.320583468395
FOXG_11116	0.064	0.2367	0.270384452894
FOXG_11117	0.0249	0.2817	0.0883919062833
FOXG_11118	0.024	0.2233	0.107478728168
FOXG_11119	0.0491	0.2118	0.231822474032
FOXG_11120	0.0321	0.2881	0.111419645956
FOXG_11121	0.0256	0.338	0.0757396449704
FOXG_11122	0.016	0.2881	0.0555362721277
FOXG_11123	0.0408	0.3294	0.123861566485
FOXG_11124	0.0305	0.2929	0.104131102765
FOXG_11125	0.0288	0.1775	0.162253521127
FOXG_11126	0.0061	0.0853	0.0715123094959
FOXG_11127	0.0113	0.1642	0.0688185140073
FOXG_20465	0.0672	0.0867	0.77508650519
FOXG_11128	0.0038	0.1499	0.025350233489
FOXG_11129	0.0606	0.1697	0.357100766058
FOXG_20467	0.0545	0.251	0.217131474104
FOXG_11130	0.0352	0.1406	0.250355618777
FOXG_11131	0.0045	0.2074	0.0216972034716
FOXG_11132	0.0271	0.3635	0.074552957359
FOXG_11133	0.0118	0.2085	0.0565947242206
FOXG_11134	0.0071	0.2453	0.0289441500204
FOXG_11135	0.0064	0.2831	0.0226068527022
FOXG_11136	0.0215	0.2371	0.0906790383804
FOXG_11138	0.0306	0.2941	0.104046242775
FOXG_11139	0.0119	0.1927	0.0617540217955
FOXG_11140	0.0089	0.1699	0.0523837551501
FOXG_11141	0.0106	0.2201	0.0481599273058
FOXG_11142	0.0175	0.1049	0.166825548141
FOXG_20469	0.0376	0.179	0.210055865922
FOXG_11147	0.0256	0.2107	0.121499762696
FOXG_11148	0.0123	0.2055	0.0598540145985
FOXG_11149	0.1151	0.6372	0.180634023854
FOXG_11150	0.0432	0.1718	0.251455180442
FOXG_11151	0.0302	0.2654	0.113790504898
FOXG_11152	0.0339	0.2473	0.137080469066
FOXG_11153	0.0133	0.2224	0.0598021582734
FOXG_11154	0.0146	0.0001	146.0
FOXG_20471	0.0298	0.1208	0.246688741722
FOXG_11157	0.0053	0.1317	0.0402429764617
FOXG_11158	0.0024	0.0747	0.0321285140562
FOXG_11159	0.0333	0.1793	0.185722253207
FOXG_11160	0.007	0.124	0.0564516129032
FOXG_11161	0.0293	0.1307	0.224177505738
FOXG_11162	0.0177	0.1306	0.135528330781
FOXG_11163	0.0113	0.1012	0.111660079051
FOXG_20473	0.0266	0.2404	0.110648918469
FOXG_11167	0.0105	0.1624	0.0646551724138
FOXG_11168	0.0043	0.1408	0.0305397727273
FOXG_11169	0.0105	0.1688	0.0622037914692
FOXG_11170	0.0186	0.1127	0.165039929015
FOXG_11171	0.0956	0.2422	0.394715111478
FOXG_11172	0.0156	0.2334	0.0668380462725
FOXG_11173	0.0402	0.2746	0.146394756009
FOXG_11174	0.0071	0.2881	0.0246442207567
FOXG_11175	0.0115	0.1137	0.101143359719
FOXG_11176	0.0422	0.3473	0.121508782033
FOXG_11177	0.0001	0.1431	0.000698812019567
FOXG_11178	0.009	0.2051	0.0438810336421
FOXG_11179	0.0765	0.3003	0.254745254745
FOXG_11180	0.2095	0.3065	0.68352365416
FOXG_11181	0.0035	0.1431	0.0244584206848
FOXG_20477	0.0265	0.2833	0.0935404165196
FOXG_11185	0.0001	0.1362	0.000734214390602
FOXG_11186	0.0069	0.0819	0.0842490842491
FOXG_11187	0.0024	0.2401	0.00999583506872
FOXG_11188	0.0232	0.3033	0.0764919221893
FOXG_11189	0.0053	0.1599	0.0331457160725
FOXG_11190	0.0072	0.1503	0.0479041916168
FOXG_20480	0.0395	0.1083	0.364727608495
FOXG_11193	0.0016	0.2667	0.00599925009374
FOXG_11194	0.017	0.2765	0.0614828209765
FOXG_11195	0.0024	0.0452	0.0530973451327
FOXG_11196	0.0111	0.2967	0.0374115267947
FOXG_11197	0.0515	0.1918	0.268508863399
FOXG_11198	0.041	0.2056	0.199416342412
FOXG_11199	0.11	0.2459	0.447336315575
FOXG_11200	0.043	0.1914	0.224660397074
FOXG_11201	0.026	0.1742	0.149253731343
FOXG_11202	0.0086	0.2174	0.0395584176633
FOXG_11203	0.0144	0.196	0.0734693877551
FOXG_11204	0.0003	0.2697	0.00111234705228
FOXG_11205	0.0305	0.1735	0.175792507205
FOXG_11206	0.0325	0.1508	0.215517241379
FOXG_11207	0.0126	0.1884	0.0668789808917
FOXG_11208	0.034	0.2333	0.145735105015
FOXG_11209	0.0289	0.1873	0.154297917779
FOXG_11210	0.0027	0.1873	0.0144153764015
FOXG_11211	0.0714	0.2411	0.296142679386
FOXG_11212	0.0108	0.2019	0.0534918276374
FOXG_11213	0.0057	0.1795	0.0317548746518
FOXG_11214	0.006	0.1434	0.0418410041841
FOXG_11215	0.0097	0.2547	0.0380840204162
FOXG_11216	0.0049	0.114	0.0429824561404
FOXG_11217	0.0157	0.1741	0.090178058587
FOXG_11218	0.0437	0.2524	0.173137876387
FOXG_11219	0.0013	0.1273	0.0102120974077
FOXG_11220	0.0	0.0489	0.0
FOXG_11221	0.0075	0.1702	0.0440658049354
FOXG_11222	0.0027	0.2094	0.012893982808
FOXG_11226	0.0142	0.1077	0.131847725162
FOXG_11227	0.0	0.0456	0.0
FOXG_11228	0.1098	0.2395	0.458455114823
FOXG_11229	0.0662	0.2165	0.305773672055
FOXG_11230	0.0131	0.1399	0.0936383130808
FOXG_11231	0.0289	0.1475	0.19593220339
FOXG_11234	0.0316	0.1792	0.176339285714
FOXG_11235	0.0129	0.2014	0.0640516385303
FOXG_11236	0.0119	0.1505	0.0790697674419
FOXG_11237	0.0084	0.1403	0.0598717034925
FOXG_11239	0.0056	0.16	0.035
FOXG_11240	0.0297	0.1321	0.224829674489
FOXG_11241	0.003	0.162	0.0185185185185
FOXG_11242	0.0409	0.1654	0.247279322854
FOXG_11243	0.0109	0.1632	0.0667892156863
FOXG_11244	0.0177	0.2903	0.0609714088874
FOXG_11245	0.0096	0.1606	0.0597758405978
FOXG_11246	0.0663	0.1806	0.367109634551
FOXG_11247	0.0131	0.1403	0.0933713471133
FOXG_11248	0.0045	0.1374	0.0327510917031
FOXG_11249	0.043	0.2185	0.196796338673
FOXG_11250	0.0012	0.0889	0.0134983127109
FOXG_11251	0.0355	0.1677	0.211687537269
FOXG_11252	0.014	0.0951	0.147213459516
FOXG_11253	0.0088	0.1343	0.0655249441549
FOXG_20491	0.0908	0.0606	1.49834983498
FOXG_11254	0.0175	0.1501	0.116588940706
FOXG_11256	0.0159	0.1672	0.0950956937799
FOXG_11257	0.0284	0.1578	0.179974651458
FOXG_11258	0.0097	0.2461	0.0394148720033
FOXG_11259	0.0042	0.0937	0.0448239060832
FOXG_11260	0.0674	0.2287	0.29470922606
FOXG_11261	0.023	0.1825	0.12602739726
FOXG_11262	0.0019	0.1348	0.0140949554896
FOXG_11263	0.0141	0.1861	0.0757657173563
FOXG_11264	0.0062	0.1336	0.0464071856287
FOXG_11265	0.0508	0.2035	0.249631449631
FOXG_11266	0.0032	0.1406	0.022759601707
FOXG_11267	0.0035	0.1262	0.0277337559429
FOXG_11268	0.0115	0.1389	0.0827933765299
FOXG_11269	0.1071	0.1879	0.569984034061
FOXG_11270	0.0485	0.1808	0.268252212389
FOXG_11271	0.0105	0.1333	0.0787696924231
FOXG_11272	0.0146	0.1205	0.121161825726
FOXG_11273	0.0119	0.1779	0.0668915120854
FOXG_11274	0.0016	0.1563	0.0102367242482
FOXG_11275	0.0165	0.1322	0.124810892587
FOXG_11276	0.0196	0.1007	0.194637537239
FOXG_11277	0.0239	0.1213	0.19703215169
FOXG_11278	0.0272	0.0466	0.583690987124
FOXG_11280	0.016	0.1957	0.0817577925396
FOXG_11281	0.0013	0.1992	0.00652610441767
FOXG_11282	0.0091	0.2305	0.0394793926247
FOXG_11283	0.0083	0.2064	0.0402131782946
FOXG_11284	0.0015	0.2167	0.00692201199815
FOXG_11285	0.0063	0.156	0.0403846153846
FOXG_11286	0.0126	0.223	0.0565022421525
FOXG_11288	0.0538	0.3925	0.137070063694
FOXG_11289	0.0068	0.3619	0.0187897209174
FOXG_11290	0.0217	0.0965	0.224870466321
FOXG_11291	0.001	0.1427	0.00700770847933
FOXG_11292	0.0043	0.1078	0.0398886827458
FOXG_11293	0.0436	0.2817	0.15477458289
FOXG_11294	0.0044	0.1458	0.0301783264746
FOXG_11295	0.0031	0.1608	0.0192786069652
FOXG_11296	0.0042	0.2136	0.0196629213483
FOXG_11297	0.084	0.2908	0.288858321871
FOXG_11298	0.0055	0.2927	0.0187905705501
FOXG_11299	0.0063	0.0982	0.0641547861507
FOXG_11300	0.0074	0.1851	0.0399783900594
FOXG_11301	0.0138	0.1383	0.0997830802603
FOXG_11302	0.0096	0.1117	0.0859444941808
FOXG_11303	0.1648	0.4067	0.405212687485
FOXG_11304	0.0157	0.2094	0.0749761222541
FOXG_11305	0.0041	0.1375	0.0298181818182
FOXG_11306	0.0208	0.2161	0.0962517353077
FOXG_20504	0.0	0.0341	0.0
FOXG_11307	0.0097	0.1489	0.0651443922095
FOXG_11308	0.0109	0.1439	0.0757470465601
FOXG_11309	0.0206	0.1547	0.13316095669
FOXG_11310	0.0064	0.1071	0.0597572362278
FOXG_20505	0.3981	0.726	0.548347107438
FOXG_11311	0.0131	0.1256	0.104299363057
FOXG_11312	0.0021	0.1792	0.01171875
FOXG_11313	0.0063	0.0839	0.0750893921335
FOXG_20506	0.0242	0.1128	0.214539007092
FOXG_11314	0.0893	0.278	0.321223021583
FOXG_11315	0.0549	0.2683	0.204621692136
FOXG_11316	0.0113	0.1394	0.0810616929699
FOXG_11317	0.0038	0.0707	0.0537482319661
FOXG_11318	0.0023	0.1475	0.015593220339
FOXG_20508	0.012	0.192	0.0625
FOXG_11321	0.006	0.1133	0.0529567519859
FOXG_11322	0.0635	0.138	0.460144927536
FOXG_11323	0.0076	0.1101	0.0690281562216
FOXG_11324	0.0039	0.0854	0.0456674473068
FOXG_11325	0.0209	0.1625	0.128615384615
FOXG_11326	0.026	0.1252	0.207667731629
FOXG_11327	0.0102	0.1747	0.0583858042358
FOXG_11328	0.0203	0.1122	0.180926916221
FOXG_11329	0.0062	0.133	0.0466165413534
FOXG_11330	0.0762	0.2266	0.33627537511
FOXG_11331	0.0712	0.1761	0.404315729699
FOXG_11332	0.0331	0.121	0.273553719008
FOXG_11333	0.0403	0.1656	0.243357487923
FOXG_11334	0.0031	0.2099	0.0147689375893
FOXG_11335	0.0003	0.3492	0.00085910652921
FOXG_11336	0.0041	0.3338	0.0122828040743
FOXG_11337	0.0297	0.2243	0.132411948284
FOXG_11338	0.031	0.2269	0.136624063464
FOXG_00001	0.1494	0.3942	0.37899543379
FOXG_00002	0.0543	0.2431	0.223364870424
FOXG_00003	0.0152	0.1388	0.109510086455
FOXG_00005	0.0202	0.1589	0.127123977344
FOXG_00006	0.0001	0.085	0.00117647058824
FOXG_00007	0.0678	0.1317	0.514806378132
FOXG_00008	0.013	0.1117	0.116383169203
FOXG_00009	0.0285	0.1804	0.157982261641
FOXG_00010	0.0068	0.1298	0.0523882896764
FOXG_00011	0.0378	0.1367	0.276517922458
FOXG_00012	0.0294	0.1967	0.149466192171
FOXG_00013	0.0208	0.1814	0.114663726571
FOXG_17782	0.0054	0.096	0.05625
FOXG_00014	0.166	0.4934	0.336441021484
FOXG_00015	0.0001	0.1496	0.000668449197861
FOXG_00016	0.0125	0.1333	0.0937734433608
FOXG_00017	0.0134	0.1	0.134
FOXG_17784	0.1438	0.3248	0.442733990148
FOXG_00020	0.0153	0.1584	0.0965909090909
FOXG_00021	0.0194	0.1769	0.109666478236
FOXG_00022	0.0124	0.1311	0.094584286804
FOXG_00023	0.018	0.1339	0.134428678118
FOXG_00024	0.0154	0.0874	0.176201372998
FOXG_00025	0.0507	0.1675	0.302686567164
FOXG_00026	0.0096	0.1206	0.0796019900498
FOXG_00027	0.0002	0.1631	0.00122624156959
FOXG_00028	0.0402	0.1906	0.210912906611
FOXG_00029	0.014	0.1142	0.122591943958
FOXG_00030	0.0242	0.1857	0.130317716747
FOXG_00031	0.0765	0.1997	0.383074611918
FOXG_00032	0.0267	0.1861	0.143471252015
FOXG_00033	0.0237	0.1141	0.207712532866
FOXG_00034	0.0188	0.1569	0.119821542384
FOXG_00035	0.001	0.1865	0.00536193029491
FOXG_00036	0.0056	0.0651	0.0860215053763
FOXG_00037	0.0327	0.1285	0.254474708171
FOXG_00038	0.0034	0.1795	0.0189415041783
FOXG_00039	0.0159	0.1986	0.0800604229607
FOXG_00040	0.0109	0.1255	0.0868525896414
FOXG_00041	0.0149	0.1496	0.0995989304813
FOXG_00042	0.1137	0.2728	0.416788856305
FOXG_17790	0.0771	0.2257	0.341603898981
FOXG_00045	0.0237	0.1288	0.18400621118
FOXG_00046	0.0163	0.1315	0.123954372624
FOXG_00047	0.0096	0.1717	0.0559114735003
FOXG_00048	0.0115	0.1732	0.0663972286374
FOXG_00049	0.0557	0.1626	0.342558425584
FOXG_00050	0.0099	0.0564	0.175531914894
FOXG_00051	0.0348	0.1619	0.214947498456
FOXG_00052	0.013	0.1677	0.077519379845
FOXG_00053	0.0122	0.2006	0.0608175473579
FOXG_00054	0.0962	0.2301	0.418079096045
FOXG_00055	0.0061	0.2108	0.0289373814042
FOXG_00056	0.0036	0.1198	0.0300500834725
FOXG_00057	0.1091	0.1403	0.777619387028
FOXG_00058	0.0139	0.1605	0.0866043613707
FOXG_00060	0.0273	0.0915	0.298360655738
FOXG_00061	0.0189	0.1555	0.12154340836
FOXG_00062	0.0216	0.1392	0.155172413793
FOXG_00063	0.0003	0.2696	0.00111275964392
FOXG_00065	0.0542	0.1285	0.421789883268
FOXG_00066	0.0022	0.1248	0.0176282051282
FOXG_00067	0.0744	0.1533	0.485322896282
FOXG_00068	0.0062	0.1297	0.0478026214341
FOXG_00069	0.0093	0.146	0.063698630137
FOXG_00070	0.0236	0.1459	0.161754626456
FOXG_00071	0.0055	0.1972	0.0278904665314
FOXG_00072	0.0023	0.1977	0.0116337885685
FOXG_00073	0.0135	0.1942	0.0695159629248
FOXG_00074	0.0087	0.1513	0.0575016523463
FOXG_00075	0.0074	0.1666	0.0444177671068
FOXG_17795	0.0203	0.195	0.104102564103
FOXG_00077	0.0029	0.0908	0.0319383259912
FOXG_17798	0.0281	0.1766	0.159116647792
FOXG_00080	0.0009	0.1579	0.00569981000633
FOXG_00081	0.0066	0.1771	0.0372670807453
FOXG_00082	0.1177	0.2695	0.436734693878
FOXG_00083	0.0636	0.2746	0.231609613984
FOXG_00085	0.0028	0.1641	0.0170627666057
FOXG_00086	0.0138	0.1497	0.0921843687375
FOXG_00087	0.0049	0.144	0.0340277777778
FOXG_00088	0.0056	0.1748	0.0320366132723
FOXG_00090	0.0063	0.2327	0.027073485174
FOXG_00091	0.0454	0.1591	0.285355122564
FOXG_00092	0.0062	0.1471	0.0421481985044
FOXG_00093	0.0101	0.1359	0.074319352465
FOXG_00094	0.0199	0.1627	0.122311001844
FOXG_00095	0.0318	0.1555	0.204501607717
FOXG_00097	0.0001	0.1374	0.000727802037846
FOXG_00098	0.0073	0.1436	0.0508356545961
FOXG_17806	0.053	0.0757	0.700132100396
FOXG_00100	0.0088	0.1818	0.048404840484
FOXG_00101	0.0118	0.1752	0.0673515981735
FOXG_00102	0.0087	0.1625	0.0535384615385
FOXG_00103	0.021	0.1704	0.12323943662
FOXG_00104	0.0306	0.1544	0.198186528497
FOXG_00105	0.0227	0.1823	0.124520021942
FOXG_00106	0.0001	0.1273	0.000785545954438
FOXG_17808	0.2976	0.3917	0.759765126372
FOXG_00107	0.0	0.0197	0.0
FOXG_00108	0.0202	0.1272	0.158805031447
FOXG_00109	0.0091	0.1715	0.0530612244898
FOXG_00110	0.0301	0.1419	0.212121212121
FOXG_00111	0.0397	0.1416	0.280367231638
FOXG_00112	0.0146	0.1187	0.12299915754
FOXG_00113	0.0034	0.1689	0.0201302545885
FOXG_00114	0.007	0.1408	0.0497159090909
FOXG_00115	0.0043	0.1932	0.0222567287785
FOXG_00116	0.0856	0.2945	0.290662139219
FOXG_00117	0.0096	0.185	0.0518918918919
FOXG_00118	0.0	0.0429	0.0
FOXG_17809	0.0387	0.1653	0.234119782214
FOXG_00122	0.0038	0.1406	0.027027027027
FOXG_00123	0.0846	0.1761	0.480408858603
FOXG_00124	0.0219	0.1424	0.153792134831
FOXG_00125	0.0001	0.072	0.00138888888889
FOXG_00126	0.0216	0.0988	0.218623481781
FOXG_00127	0.1659	0.1613	1.0285182889
FOXG_17812	0.0001	0.0569	0.00175746924429
FOXG_00128	0.037	0.1659	0.223025919228
FOXG_00129	0.0099	0.1382	0.0716353111433
FOXG_00130	0.0093	0.1465	0.0634812286689
FOXG_00131	0.0094	0.0836	0.112440191388
FOXG_17813	0.0203	0.1534	0.132333767927
FOXG_00132	0.008	0.1258	0.0635930047695
FOXG_00133	0.0075	0.1495	0.0501672240803
FOXG_00134	0.0301	0.1391	0.21639108555
FOXG_00135	0.0119	0.139	0.0856115107914
FOXG_00136	0.0802	0.1721	0.466008134805
FOXG_00137	0.0006	0.1557	0.00385356454721
FOXG_00138	0.0222	0.1525	0.145573770492
FOXG_00139	0.0131	0.1331	0.0984222389181
FOXG_00140	0.006	0.1999	0.0300150075038
